domain,company_name,segment,confidence
mygoodclient.com,,AFFILIATE_PERFORMANCE,0.85
berrygoodmedia.org,,AFFILIATE_PERFORMANCE,0.9
mailermeetup.org,,AFFILIATE_PERFORMANCE,0.9
kaneconsulting.biz,,AFFILIATE_PERFORMANCE,0.85
stratmedia.io,,AFFILIATE_PERFORMANCE,0.9
dealam.com,,AFFILIATE_PERFORMANCE,0.85
baotris.com,,AFFILIATE_PERFORMANCE,0.8
mosaicomarketing.net,,AFFILIATE_PERFORMANCE,0.85
mcreach.net,,AFFILIATE_PERFORMANCE,0.85
omaticmedia.com,,AFFILIATE_PERFORMANCE,0.9
geoclickmedia.com,,AFFILIATE_PERFORMANCE,0.9
888media.net,,AFFILIATE_PERFORMANCE,0.85
55haitao.com,55Haitao Group,AFFILIATE_PERFORMANCE,0.9
xoom-ads.com,,AFFILIATE_PERFORMANCE,0.9
tenping.net,,AFFILIATE_PERFORMANCE,0.9
adaction.com,,AFFILIATE_PERFORMANCE,0.85
adfino.in,,AFFILIATE_PERFORMANCE,0.9
metabet.io,,AFFILIATE_PERFORMANCE,0.9
shareiteffect.com,,AFFILIATE_PERFORMANCE,0.9
theaffiliate.pro,,AFFILIATE_PERFORMANCE,0.9
uniqueadsrivo.com,,AFFILIATE_PERFORMANCE,0.9
vkmdigital.com,,AFFILIATE_PERFORMANCE,0.9
enewsvault.com,,AFFILIATE_PERFORMANCE,0.85
fukurou-labo.co.jp,,AFFILIATE_PERFORMANCE,0.85
quorra.agency,,AFFILIATE_PERFORMANCE,0.85
wommnetwork.com,,AFFILIATE_PERFORMANCE,0.85
affstrategy.com,,AFFILIATE_PERFORMANCE,0.9
dt9group.com,,AFFILIATE_PERFORMANCE,0.9
addrevenue.io,,AFFILIATE_PERFORMANCE,0.9
30m.com,,AFFILIATE_PERFORMANCE,0.75
bidspush.com,,AFFILIATE_PERFORMANCE,0.9
affilbox.cz,,AFFILIATE_PERFORMANCE,0.9
reklamaction.com,,AFFILIATE_PERFORMANCE,0.9
neurithmedia.com,,AFFILIATE_PERFORMANCE,0.85
gamblingturkey.com,,AFFILIATE_PERFORMANCE,0.85
wigetgroup.com,,AFFILIATE_PERFORMANCE,0.9
langora.io,,AFFILIATE_PERFORMANCE,0.9
playhill.com,,AFFILIATE_PERFORMANCE,0.85
afrofiliate.com,,AFFILIATE_PERFORMANCE,0.9
multibrands.com,,AFFILIATE_PERFORMANCE,0.85
responsivedata.com,,AFFILIATE_PERFORMANCE,0.85
soundpartnermarketing.com,,AFFILIATE_PERFORMANCE,0.75
hypelab.com,,AFFILIATE_PERFORMANCE,0.9
skylinedigitalgrowth.com,,AFFILIATE_PERFORMANCE,0.9
adforus.co.kr,,AFFILIATE_PERFORMANCE,0.9
clutchaffiliate.co,,AFFILIATE_PERFORMANCE,0.9
cisdigital.net,,AFFILIATE_PERFORMANCE,0.85
wph.agency,,AFFILIATE_PERFORMANCE,0.9
adstride.co,,AFFILIATE_PERFORMANCE,0.9
tdpages.com,,AFFILIATE_PERFORMANCE,0.85
hypelinks.com,,AFFILIATE_PERFORMANCE,0.9
rapidresponseonline.com,,AFFILIATE_PERFORMANCE,0.9
2ql.group,,AFFILIATE_PERFORMANCE,0.9
bitmedia.io,,AFFILIATE_PERFORMANCE,0.9
anzdigital.com,,AFFILIATE_PERFORMANCE,0.7
inkrevenue.com,,AFFILIATE_PERFORMANCE,0.9
havmormedia.com,Havmor Media,AFFILIATE_PERFORMANCE,0.9
ucxtech.com,,AFFILIATE_PERFORMANCE,0.9
igoal.com.br,,AFFILIATE_PERFORMANCE,0.9
mintfunnel.co,,AFFILIATE_PERFORMANCE,0.85
harvest-mobile.com,,AFFILIATE_PERFORMANCE,0.85
engagementlabs.com,,AFFILIATE_PERFORMANCE,0.9
emarketingsolutions.es,,AFFILIATE_PERFORMANCE,0.9
rrgroup.solutions,RR Group,AFFILIATE_PERFORMANCE,0.85
creationinfoways.com,,AFFILIATE_PERFORMANCE,0.85
daac360.com,,AFFILIATE_PERFORMANCE,0.9
dz-media.de,,AFFILIATE_PERFORMANCE,0.85
adstool.in,,AFFILIATE_PERFORMANCE,0.9
adlemonade.com,,AFFILIATE_PERFORMANCE,0.75
earn.pe,,AFFILIATE_PERFORMANCE,0.9
reviewzone.media,Review Zone,AFFILIATE_PERFORMANCE,0.9
conversiemedia.com,,AFFILIATE_PERFORMANCE,0.85
soreto.com,Soreto,AFFILIATE_PERFORMANCE,0.9
interjob.it,,AFFILIATE_PERFORMANCE,0.7
shoplooks.com,Shoplooks,AFFILIATE_PERFORMANCE,0.9
adhubmedia.com,,AFFILIATE_PERFORMANCE,0.75
pandomobi.com,,AFFILIATE_PERFORMANCE,0.85
bitspearhead.com,,AFFILIATE_PERFORMANCE,0.85
bidshade.com,Bidshade,AFFILIATE_PERFORMANCE,0.9
vikingmedia.mobi,,AFFILIATE_PERFORMANCE,0.9
emarketmed.com,,AFFILIATE_PERFORMANCE,0.85
netmediaclick.it,,AFFILIATE_PERFORMANCE,0.85
awicmedia.com,,AFFILIATE_PERFORMANCE,0.9
ecnavi.jp,,AFFILIATE_PERFORMANCE,0.9
brainnordic.com,,AFFILIATE_PERFORMANCE,0.85
everythingbranding.com,,AFFILIATE_PERFORMANCE,0.85
futuristicinnovative.com,,AFFILIATE_PERFORMANCE,0.9
veneficus.co.uk,,AFFILIATE_PERFORMANCE,0.9
archeraffiliates.com,,AFFILIATE_PERFORMANCE,0.9
elymobile.com,,AFFILIATE_PERFORMANCE,0.9
argentoagency.com,,AFFILIATE_PERFORMANCE,0.9
fruit-cpa.com,,AFFILIATE_PERFORMANCE,0.9
prvnmedia.com,PRVN Media,AFFILIATE_PERFORMANCE,0.9
kueez.com,,AFFILIATE_PERFORMANCE,0.9
ionikgroup.com,Ionik,AFFILIATE_PERFORMANCE,0.85
crakmedia.com,,AFFILIATE_PERFORMANCE,0.9
hf.app,,AFFILIATE_PERFORMANCE,0.85
cpxi-asia.com,,AFFILIATE_PERFORMANCE,0.85
mateaffiliates.com,,AFFILIATE_PERFORMANCE,0.9
fluenceur.com,,AFFILIATE_PERFORMANCE,0.9
prowell.media,,AFFILIATE_PERFORMANCE,0.85
adgamadigital.com,,AFFILIATE_PERFORMANCE,0.9
yazing.com,,AFFILIATE_PERFORMANCE,0.9
interspace.vn,,AFFILIATE_PERFORMANCE,0.9
checkout-charlie.com,,AFFILIATE_PERFORMANCE,0.9
samskritisolutions.com,,AFFILIATE_PERFORMANCE,0.85
dianomi.com,,AFFILIATE_PERFORMANCE,0.85
cultark.com,,AFFILIATE_PERFORMANCE,0.9
trackdesk.com,,AFFILIATE_PERFORMANCE,0.95
igknightsmedia.com,,AFFILIATE_PERFORMANCE,0.9
adzicon.com,,AFFILIATE_PERFORMANCE,0.9
catalystmarketing.co.uk,,AFFILIATE_PERFORMANCE,0.85
leapsquare.com,,AFFILIATE_PERFORMANCE,0.85
habibiacquisitions.com,,AFFILIATE_PERFORMANCE,0.8
digitaladzhub.com,,AFFILIATE_PERFORMANCE,0.9
spindl.xyz,,AFFILIATE_PERFORMANCE,0.9
flymedianetwork.com,Fly Media,AFFILIATE_PERFORMANCE,0.9
appie.tech,,AFFILIATE_PERFORMANCE,0.85
daisycon.com,,AFFILIATE_PERFORMANCE,0.9
gepardmedia.ee,,AFFILIATE_PERFORMANCE,0.85
humbl.ai,,AFFILIATE_PERFORMANCE,0.9
adzjunction.com,,AFFILIATE_PERFORMANCE,0.85
audenticity.com,,AFFILIATE_PERFORMANCE,0.9
lootly.io,,AFFILIATE_PERFORMANCE,0.9
