domain,company_name,segment,confidence
metastudio.land,,INFLUENCER_PLATFORMS,0.85
casters.fi,,INFLUENCER_PLATFORMS,0.9
hypebuzzhq.com,,INFLUENCER_PLATFORMS,0.9
publishare.info,,INFLUENCER_PLATFORMS,0.9
influanza.com,,INFLUENCER_PLATFORMS,0.9
t2.world,,INFLUENCER_PLATFORMS,0.85
socialpubli.es,,INFLUENCER_PLATFORMS,0.9
pushbio.io,,INFLUENCER_PLATFORMS,0.75
socialkred.com,,INFLUENCER_PLATFORMS,0.85
linkpizza.com,LinkPizza - Content & Influencer Marketplace,INFLUENCER_PLATFORMS,0.85
cvs-gaming.com,,INFLUENCER_PLATFORMS,0.9
socialhouse.media,,INFLUENCER_PLATFORMS,0.85
fhits.com.br,,INFLUENCER_PLATFORMS,0.9
ramd.am,Ramdam,INFLUENCER_PLATFORMS,0.8
magneticsuite.com,,INFLUENCER_PLATFORMS,0.85
fabulate.com.au,Fabulate,INFLUENCER_PLATFORMS,0.85
semanticforce.ai,,INFLUENCER_PLATFORMS,0.85
niftylabs.dev,,INFLUENCER_PLATFORMS,0.85
rockitboost.com,,INFLUENCER_PLATFORMS,0.9
tokfluence.com,Tokfluence,INFLUENCER_PLATFORMS,0.95
mixpeek.com,,INFLUENCER_PLATFORMS,0.9
creator.ai,,INFLUENCER_PLATFORMS,0.9
zigiai.com,,INFLUENCER_PLATFORMS,0.85
seedlingio.com,,INFLUENCER_PLATFORMS,0.85
prwire360.com,,INFLUENCER_PLATFORMS,0.75
bluubird.com,,INFLUENCER_PLATFORMS,0.85
marketchorus.com,,INFLUENCER_PLATFORMS,0.9
neonid.com,,INFLUENCER_PLATFORMS,0.75
naviro.ai,,INFLUENCER_PLATFORMS,0.85
sulico.net,,INFLUENCER_PLATFORMS,0.9
ugccreators.es,ugc creators,INFLUENCER_PLATFORMS,1
theartist.life,,INFLUENCER_PLATFORMS,0.9
byterise.co,,INFLUENCER_PLATFORMS,0.85
qultu.org,,INFLUENCER_PLATFORMS,0.9
storyflash.net,,INFLUENCER_PLATFORMS,0.75
speekz.app,,INFLUENCER_PLATFORMS,0.85
podsqueeze.com,,INFLUENCER_PLATFORMS,0.85
whoisblogger.io,,INFLUENCER_PLATFORMS,0.9
fancircles.com,,INFLUENCER_PLATFORMS,0.85
bookinfluencers.com,,INFLUENCER_PLATFORMS,0.9
mikzalliance.com,mikz alliance,INFLUENCER_PLATFORMS,0.5
youblicity.com,,INFLUENCER_PLATFORMS,0.9
onlypult.com,,INFLUENCER_PLATFORMS,0.7
zypzap.com,,INFLUENCER_PLATFORMS,0.9
sentidigital-tool.com,,INFLUENCER_PLATFORMS,0.75
soocialfluencer.es,,INFLUENCER_PLATFORMS,0.9
myax.me,,INFLUENCER_PLATFORMS,0.9
famework.io,,INFLUENCER_PLATFORMS,0.85
affilynetwork.com,,INFLUENCER_PLATFORMS,0.9
playhuman.com,,INFLUENCER_PLATFORMS,0.9
btbverse.xyz,,INFLUENCER_PLATFORMS,0.9
jagajam.com,jagajam,INFLUENCER_PLATFORMS,0.9
influencer-impact.com,Influencer Impact,INFLUENCER_PLATFORMS,0.5
buzzspark.io,,INFLUENCER_PLATFORMS,0.9
loots.com,,INFLUENCER_PLATFORMS,0.9
notjustanalytics.com,Not Just Analytics,INFLUENCER_PLATFORMS,0.9
mixfluence.com,,INFLUENCER_PLATFORMS,0.9
cliqki.co,Cliqki,INFLUENCER_PLATFORMS,0.9
sourceimpact.io,,INFLUENCER_PLATFORMS,0.9
thunderclap.com,,INFLUENCER_PLATFORMS,0.7
d-tag.com,,INFLUENCER_PLATFORMS,0.85
stagwellmarketingcloud.com,CUE,INFLUENCER_PLATFORMS,0.85
iconigai.com,,INFLUENCER_PLATFORMS,0.85
tapestry-ai.co,,INFLUENCER_PLATFORMS,0.85
royalty.io,,INFLUENCER_PLATFORMS,0.85
myinfluency.com,,INFLUENCER_PLATFORMS,0.9
creatorspace.co,,INFLUENCER_PLATFORMS,0.9
dna-ai.com,,INFLUENCER_PLATFORMS,0.85
hivehq.ai,,INFLUENCER_PLATFORMS,0.9
forusapps.com,,INFLUENCER_PLATFORMS,0.9
fidarr.com,,INFLUENCER_PLATFORMS,0.85
clapmi.com,,INFLUENCER_PLATFORMS,0.85
bammediagroup.us,,INFLUENCER_PLATFORMS,0.9
nowfluence.co,,INFLUENCER_PLATFORMS,0.9
brandbacker.com,BrandBacker,INFLUENCER_PLATFORMS,0.9
influexer.com,Influexer,INFLUENCER_PLATFORMS,0.9
fango.me,,INFLUENCER_PLATFORMS,0.9
fanquake.com,,INFLUENCER_PLATFORMS,0.9
truesocialmetrics.com,,INFLUENCER_PLATFORMS,0.9
socialblaze.com,,INFLUENCER_PLATFORMS,0.85
scalefluence.com,Scalefluence,INFLUENCER_PLATFORMS,0.5
youdji.com,Youdji,INFLUENCER_PLATFORMS,1
axees.io,,INFLUENCER_PLATFORMS,0.95
sound.me,,INFLUENCER_PLATFORMS,0.9
hypesociety.com,Hype Society,INFLUENCER_PLATFORMS,1
vidovo.com,,INFLUENCER_PLATFORMS,0.9
marvalero.com,Marvalero,INFLUENCER_PLATFORMS,0.5
fanded.com,,INFLUENCER_PLATFORMS,0
jeban.com,,INFLUENCER_PLATFORMS,0.85
oddbytes.com,,INFLUENCER_PLATFORMS,0.85
levelpro.com,LEVEL PRO,INFLUENCER_PLATFORMS,0.9
aivideomaker.ai,,INFLUENCER_PLATFORMS,0.85
gethili.com,,INFLUENCER_PLATFORMS,0.7
oopoll.com,,INFLUENCER_PLATFORMS,0.85
socialstudio.ai,,INFLUENCER_PLATFORMS,0.9
partner.fm,,INFLUENCER_PLATFORMS,0.9
computerlogy.com,,INFLUENCER_PLATFORMS,0.85
cere.network,,INFLUENCER_PLATFORMS,0.85
tawa.digital,TAWA Digital Talents,INFLUENCER_PLATFORMS,0.8
creativelysquared.com,Creatively Squared,INFLUENCER_PLATFORMS,0.75
fromthelobby.com,The Lobby,INFLUENCER_PLATFORMS,0.85
fypm.vip,FYPM (F*** You Pay Me),INFLUENCER_PLATFORMS,0.9
gamesight.io,Gamesight,INFLUENCER_PLATFORMS,0.9
realitymine.com,,INFLUENCER_PLATFORMS,0.85
gotchosen.ai,,INFLUENCER_PLATFORMS,0.9
metapic.com,Metapic,INFLUENCER_PLATFORMS,0.95
winnin.com,Winnin,INFLUENCER_PLATFORMS,0.85
eyecueinsights.com,,INFLUENCER_PLATFORMS,0.9
postype.com,,INFLUENCER_PLATFORMS,0.85
pendular.io,,INFLUENCER_PLATFORMS,0.85
instants.ai,,INFLUENCER_PLATFORMS,0.85
aligo.ai,,INFLUENCER_PLATFORMS,0.9
zoorate.com,Feedaty,INFLUENCER_PLATFORMS,0.75
afiniadigital.com,Afinia Digital,INFLUENCER_PLATFORMS,0.9
influenconnect.com,influenconnect,INFLUENCER_PLATFORMS,0.5
safeinfluencer.com,,INFLUENCER_PLATFORMS,0.9
fashionoscope.com,,INFLUENCER_PLATFORMS,0.7
mylexy.co,,INFLUENCER_PLATFORMS,0.85
novello.ooo,,INFLUENCER_PLATFORMS,0.85
ywonn.com,ywonn,INFLUENCER_PLATFORMS,0.75
kuvut.com,,INFLUENCER_PLATFORMS,0.85
involo.co,,INFLUENCER_PLATFORMS,0.9
superusers.agency,,INFLUENCER_PLATFORMS,0.9
unityinfluence.com,,INFLUENCER_PLATFORMS,0.85
retro-fuse.com,,INFLUENCER_PLATFORMS,0.9
infinityengager.ai,,INFLUENCER_PLATFORMS,0.65
overdriveviral.com,,INFLUENCER_PLATFORMS,0.9
roiinfluencer.com,ROI Influencer,INFLUENCER_PLATFORMS,0.5
creatorcatalyst.ai,,INFLUENCER_PLATFORMS,0.9
attribution-insights.com,,INFLUENCER_PLATFORMS,0.85
autofluencer.com,Autofluencer,INFLUENCER_PLATFORMS,0.9
realclever.com,,INFLUENCER_PLATFORMS,0.9
trendkite.com,,INFLUENCER_PLATFORMS,0.85
socialight.com,,INFLUENCER_PLATFORMS,0.85
socialnix.co,,INFLUENCER_PLATFORMS,0.7
d1approved.com,,INFLUENCER_PLATFORMS,0.9
sponsorly.com,,INFLUENCER_PLATFORMS,0.9
go-marz.com,,INFLUENCER_PLATFORMS,0.95
lettucesocial.com,,INFLUENCER_PLATFORMS,0.9
fanvids.io,,INFLUENCER_PLATFORMS,0.9
mondometrics.com,,INFLUENCER_PLATFORMS,0.9
helloconvo.com,HelloConvo,INFLUENCER_PLATFORMS,0.85
ecairn.com,,INFLUENCER_PLATFORMS,0.9
followerwonk.com,,INFLUENCER_PLATFORMS,0.9
unstableml.com,,INFLUENCER_PLATFORMS,0.85
lunchtable.ai,,INFLUENCER_PLATFORMS,0.9
curalate.com,,INFLUENCER_PLATFORMS,0.9
americanhometownmedia.com,,INFLUENCER_PLATFORMS,0.85
marlo.today,,INFLUENCER_PLATFORMS,0.9
graphtracks.com,Graphtracks,INFLUENCER_PLATFORMS,0.9
channelcrawler.com,,INFLUENCER_PLATFORMS,0.9
runragged.net,,INFLUENCER_PLATFORMS,0.85
sponsorlytix.ai,,INFLUENCER_PLATFORMS,0.85
viewy.fr,,INFLUENCER_PLATFORMS,0.9
hypersetgroup.com,,INFLUENCER_PLATFORMS,0.85
soprism.com,,INFLUENCER_PLATFORMS,0.85
mittalmarhq.com,,INFLUENCER_PLATFORMS,0.9
ismood.com,,INFLUENCER_PLATFORMS,0.85
mediasift.com,,INFLUENCER_PLATFORMS,0.9
minflu.com,Minflu,INFLUENCER_PLATFORMS,0.5
creatorsclub.world,,INFLUENCER_PLATFORMS,0.95
recut.art,,INFLUENCER_PLATFORMS,0.85
alist.ae,alist.ae,INFLUENCER_PLATFORMS,0.8
zbiz.solutions,,INFLUENCER_PLATFORMS,0.85
snackmedia.io,Snack Media,INFLUENCER_PLATFORMS,0.85
steady.page,,INFLUENCER_PLATFORMS,0.9
dmr.st,DMR by Launchmetrics,INFLUENCER_PLATFORMS,0.85
analitic.cl,,INFLUENCER_PLATFORMS,0.85
wantent.io,,INFLUENCER_PLATFORMS,0.85
elementhuman.com,Element Human,INFLUENCER_PLATFORMS,0.9
d4interactive.io,,INFLUENCER_PLATFORMS,0.85
influee.co,Influee,INFLUENCER_PLATFORMS,1
impactyn.com,,INFLUENCER_PLATFORMS,0.85
culturex.ai,CultureX,INFLUENCER_PLATFORMS,0.95
camelotsmm.com,,INFLUENCER_PLATFORMS,0.85
bornlogic.com,Bornlogic,INFLUENCER_PLATFORMS,0.9
influences.com,,INFLUENCER_PLATFORMS,0.75
flashoot.com,Flashoot,INFLUENCER_PLATFORMS,0.9
opus.pro,,INFLUENCER_PLATFORMS,0.9
getavenue.app,,INFLUENCER_PLATFORMS,0.9
themarketingcloud.com,,INFLUENCER_PLATFORMS,0.9
omgcreo.com,Creo,INFLUENCER_PLATFORMS,0.9
influence.network,,INFLUENCER_PLATFORMS,0.9
multiply.onl,,INFLUENCER_PLATFORMS,0.85
getcims.com,CIMS,INFLUENCER_PLATFORMS,0.5
sellencer.com,,INFLUENCER_PLATFORMS,0.9
claimr.io,,INFLUENCER_PLATFORMS,0.85
conteller.com,,INFLUENCER_PLATFORMS,0.85
extravagant.limited,,INFLUENCER_PLATFORMS,0.9
loyalift.com,,INFLUENCER_PLATFORMS,0.75
buzztik.com,,INFLUENCER_PLATFORMS,0.85
kizitos.com,Kizitos B.V.,INFLUENCER_PLATFORMS,0.9
smartcast.bg,,INFLUENCER_PLATFORMS,0.85
mis-app.com,,INFLUENCER_PLATFORMS,0.9
lightricks.com,Lightricks,INFLUENCER_PLATFORMS,0.95
lolly.com,Lolly.com,INFLUENCER_PLATFORMS,0.9
limelighthq.com,Limelight,INFLUENCER_PLATFORMS,0.95
dig.ai,,INFLUENCER_PLATFORMS,0.9
smartdonation.app,,INFLUENCER_PLATFORMS,0.85
konsumgoettinnen.de,Konsumgöttinnen,INFLUENCER_PLATFORMS,0.85
konkurrenz-los.de,,INFLUENCER_PLATFORMS,0.85
kollective.one,Kollective - Creator Commerce Optimizer,INFLUENCER_PLATFORMS,0.9
creatorsociety.com,,INFLUENCER_PLATFORMS,0.7
mycliqk.com,,INFLUENCER_PLATFORMS,0.95
pixels.ai,,INFLUENCER_PLATFORMS,0.9
wehype.com,,INFLUENCER_PLATFORMS,0.9
aha.inc,,INFLUENCER_PLATFORMS,0.9
rhei.com,RHEI,INFLUENCER_PLATFORMS,0.9
memechat.app,,INFLUENCER_PLATFORMS,0.9
thisisgusto.com,,INFLUENCER_PLATFORMS,0.85
thecoo.co.jp,,INFLUENCER_PLATFORMS,0.9
dwango.co.jp,,INFLUENCER_PLATFORMS,0.85
buzzmonitor.com,Buzzmonitor,INFLUENCER_PLATFORMS,0.85
livewire.group,Livewire,INFLUENCER_PLATFORMS,0.85
clevergroup.vn,CleverGroup Corp,INFLUENCER_PLATFORMS,0.9
superawesome.com,SuperAwesome,INFLUENCER_PLATFORMS,0.9
catapultmymusic.com,,INFLUENCER_PLATFORMS,0.9
referazon.com,Referazon,INFLUENCER_PLATFORMS,0.9
nuwave.io,,INFLUENCER_PLATFORMS,0.85
diffraction.agency,,INFLUENCER_PLATFORMS,0.85
kawo.com,,INFLUENCER_PLATFORMS,0.9
silad.co,,INFLUENCER_PLATFORMS,0.85
weareinstrumental.com,,INFLUENCER_PLATFORMS,0.85
tillit.management,,INFLUENCER_PLATFORMS,0.9
commaa.asia,,INFLUENCER_PLATFORMS,0.75
solomon.com.br,,INFLUENCER_PLATFORMS,0.85
happystudiocreativo.com,,INFLUENCER_PLATFORMS,0.85
virtusol.com,,INFLUENCER_PLATFORMS,0.9
narrateapp.com,Narrate,INFLUENCER_PLATFORMS,0.9
welovetrust.com,Collab With TRUST,INFLUENCER_PLATFORMS,0.9
themidgame.com,,INFLUENCER_PLATFORMS,0.85
ssemble.com,,INFLUENCER_PLATFORMS,0.9
vetterview.com,Vetterview,INFLUENCER_PLATFORMS,0.9
treezapp.com,Treez,INFLUENCER_PLATFORMS,0.9
cruwi.com,,INFLUENCER_PLATFORMS,0.9
pixocial.com,,INFLUENCER_PLATFORMS,0.9
hypefy.ai,Hypefy,INFLUENCER_PLATFORMS,0.95
yougrowpromo.com,,INFLUENCER_PLATFORMS,0.75
popularpays.com,Popular Pays,INFLUENCER_PLATFORMS,0.5
betandeal.com,BETANDEAL,INFLUENCER_PLATFORMS,0.9
getbarter.com,Barter,INFLUENCER_PLATFORMS,0.5
sipaway.io,Sip AI,INFLUENCER_PLATFORMS,0.9
thefamecompany.com,The Fame Company,INFLUENCER_PLATFORMS,0.9
speedough.com,,INFLUENCER_PLATFORMS,0.9
creatordao.com,CreatorDAO,INFLUENCER_PLATFORMS,0.85
creatorlookup.com,Creator Lookup,INFLUENCER_PLATFORMS,0.9
thebergershop.com,,INFLUENCER_PLATFORMS,0.9
truewrld.media,,INFLUENCER_PLATFORMS,0.85
cpgsynergy.agency,,INFLUENCER_PLATFORMS,0
nomysh.com,,INFLUENCER_PLATFORMS,0.85
swaybrand.com,,INFLUENCER_PLATFORMS,0.9
clksdigital.com,CLKS Digital,INFLUENCER_PLATFORMS,0.9
orbitvibe.com,Orbit Vibe,INFLUENCER_PLATFORMS,0.9
onghost.com,,INFLUENCER_PLATFORMS,0.9
grandeapp.com,GrandeApp,INFLUENCER_PLATFORMS,0.5
kly.id,,INFLUENCER_PLATFORMS,0.85
forefrontatl.com,Forefront,INFLUENCER_PLATFORMS,0.95
pullse.online,,INFLUENCER_PLATFORMS,0.9
getcreatify.com,Creatify,INFLUENCER_PLATFORMS,0.9
ugcmate.com,,INFLUENCER_PLATFORMS,0.9
shopzlive.io,,INFLUENCER_PLATFORMS,0.9
lever.io,Lever - Marketplace for Companies and Web3 KOLs,INFLUENCER_PLATFORMS,0.9
brandmates.com,,INFLUENCER_PLATFORMS,0.9
sphereinfluencer.com,Sphere,INFLUENCER_PLATFORMS,0.9
blacktag.com,,INFLUENCER_PLATFORMS,0.9
gleanin.com,,INFLUENCER_PLATFORMS,0.85
klear.com,Meltwater,INFLUENCER_PLATFORMS,0.95
max.live,,INFLUENCER_PLATFORMS,0.9
admango.com,,INFLUENCER_PLATFORMS,0.85
podscribe.com,,INFLUENCER_PLATFORMS,0.85
panelforcreators.com,PANEL,INFLUENCER_PLATFORMS,0.8
hemblem.app,HEMBLEM,INFLUENCER_PLATFORMS,0.8
adcubes.com,,INFLUENCER_PLATFORMS,0.9
haloai.app,,INFLUENCER_PLATFORMS,0.9
trusted-blogs.com,,INFLUENCER_PLATFORMS,0.85
influenceurs.ch,,INFLUENCER_PLATFORMS,0.9
juno-ads.com,,INFLUENCER_PLATFORMS,0.9
exolyt.com,Exolyt,INFLUENCER_PLATFORMS,0.9
youshore.com,,INFLUENCER_PLATFORMS,0.75
simply-hooked.com,,INFLUENCER_PLATFORMS,0.9
webfluential.hr,,INFLUENCER_PLATFORMS,0.9
orpiva.ai,,INFLUENCER_PLATFORMS,0.85
gleans.me,,INFLUENCER_PLATFORMS,0.85
videreo.com,,INFLUENCER_PLATFORMS,0.9
alerti.com,,INFLUENCER_PLATFORMS,0.75
music-tomorrow.com,,INFLUENCER_PLATFORMS,0.85
moonio.io,Moonio,INFLUENCER_PLATFORMS,0.95
markify.at,,INFLUENCER_PLATFORMS,0.9
dipi.io,,INFLUENCER_PLATFORMS,0.9
loxias.ai,,INFLUENCER_PLATFORMS,0.85
rebelcorp.ai,,INFLUENCER_PLATFORMS,0.85
brkaway.co,,INFLUENCER_PLATFORMS,0.9
thepolarbears.co.uk,,INFLUENCER_PLATFORMS,0.85
creatormate.com,,INFLUENCER_PLATFORMS,0.9
bumpconnect.xyz,bumpconnect,INFLUENCER_PLATFORMS,0.85
studentathletescore.com,,INFLUENCER_PLATFORMS,0.9
gobuzz.com.br,,INFLUENCER_PLATFORMS,0.85
robinreach.com,,INFLUENCER_PLATFORMS,0.85
focal.inc,,INFLUENCER_PLATFORMS,0.85
grouptaiga.com,,INFLUENCER_PLATFORMS,0.85
fetch-ireland.social,,INFLUENCER_PLATFORMS,0.9
nanoinflu.com,NanoInflu,INFLUENCER_PLATFORMS,0.5
tweetbinder.com,,INFLUENCER_PLATFORMS,0.85
socialisten.at,,INFLUENCER_PLATFORMS,0.85
influocial.co.uk,,INFLUENCER_PLATFORMS,0.9
theclueless.ai,the clueless aigency s.l.,INFLUENCER_PLATFORMS,0.9
aikemedia.com,Aike Media,INFLUENCER_PLATFORMS,0.9
qlaym.com,,INFLUENCER_PLATFORMS,0.9
quoli.io,,INFLUENCER_PLATFORMS,0.75
vertigomusic.com,,INFLUENCER_PLATFORMS,0.7
getmrbl.ai,MRBL,INFLUENCER_PLATFORMS,0.9
bytraject.com,,INFLUENCER_PLATFORMS,0.85
soonetinc.com,,INFLUENCER_PLATFORMS,0.9
channelmeter.com,ChannelMeter,INFLUENCER_PLATFORMS,0.95
influcio.com,Influcio,INFLUENCER_PLATFORMS,0.9
tychon.app,tychon,INFLUENCER_PLATFORMS,0.9
amazonrankpro.com,,INFLUENCER_PLATFORMS,0.85
castmagic.io,,INFLUENCER_PLATFORMS,0.85
joinperch.com,,INFLUENCER_PLATFORMS,0.85
confetti.io,,INFLUENCER_PLATFORMS,0.85
navisavitravel.com,,INFLUENCER_PLATFORMS,0.85
letsgovi.com,,INFLUENCER_PLATFORMS,0.85
qyra-crm.com,,INFLUENCER_PLATFORMS,0.75
sakura-sup.com,,INFLUENCER_PLATFORMS,0.7
showroom.shopping,,INFLUENCER_PLATFORMS,0.9
kibele.co,,INFLUENCER_PLATFORMS,0.9
thebloggerprogramme.agency,,INFLUENCER_PLATFORMS,0.9
behindthescenes.com,,INFLUENCER_PLATFORMS,0.9
livadstream.com,,INFLUENCER_PLATFORMS,0.85
fanbridge.com,,INFLUENCER_PLATFORMS,0.85
shopvision.ai,,INFLUENCER_PLATFORMS,0.85
gm-sponsoring.com,,INFLUENCER_PLATFORMS,0.9
spotrocker.de,SPOTROCKER,INFLUENCER_PLATFORMS,0.9
somessa.com,,INFLUENCER_PLATFORMS,0.9
humant.life,,INFLUENCER_PLATFORMS,0.9
fancensus.com,,INFLUENCER_PLATFORMS,0.85
storycollective.ai,,INFLUENCER_PLATFORMS,0.9
caimera.ai,,INFLUENCER_PLATFORMS,0.85
cely.co,,INFLUENCER_PLATFORMS,0.9
hummingbirds.com,Hummingbirds,INFLUENCER_PLATFORMS,0.9
pound.social,,INFLUENCER_PLATFORMS,0.85
bamf.ai,,INFLUENCER_PLATFORMS,0.85
zealous.app,,INFLUENCER_PLATFORMS,0.85
freemarketmusic.com,,INFLUENCER_PLATFORMS,0.85
optimalsocial.com,,INFLUENCER_PLATFORMS,0.9
adicube.com,,INFLUENCER_PLATFORMS,0.85
lessie.ai,lessie.ai,INFLUENCER_PLATFORMS,0.9
lydia.so,,INFLUENCER_PLATFORMS,0.9
the-marvel.com,,INFLUENCER_PLATFORMS,0.9
accunite.com,,INFLUENCER_PLATFORMS,0.9
happaning.com,,INFLUENCER_PLATFORMS,0.85
robin8.com,,INFLUENCER_PLATFORMS,0.9
fanztar.com,,INFLUENCER_PLATFORMS,0.85
theboncollectif.com,,INFLUENCER_PLATFORMS,0.85
trudy.app,,INFLUENCER_PLATFORMS,0.9
bix.co,,INFLUENCER_PLATFORMS,0.9
synnc.us,Synnc,INFLUENCER_PLATFORMS,0.9
fidelityhouse.eu,,INFLUENCER_PLATFORMS,0.85
vling.net,,INFLUENCER_PLATFORMS,0.9
starbuzz.ai,Starbuzz.ai,INFLUENCER_PLATFORMS,0.95
polis.consulting,,INFLUENCER_PLATFORMS,0.75
wupper.com.br,,INFLUENCER_PLATFORMS,0.85
cre8r.ai,Cre8r.ai,INFLUENCER_PLATFORMS,0.85
gameverseinteractive.com,,INFLUENCER_PLATFORMS,0.75
brandambassadorapp.com,,INFLUENCER_PLATFORMS,0.9
marketingbymagnet.com,,INFLUENCER_PLATFORMS,0.9
viraldashboard.io,,INFLUENCER_PLATFORMS,0.7
emstory.com,EmStory,INFLUENCER_PLATFORMS,0.9
rudislink.com,,INFLUENCER_PLATFORMS,0.9
influencekit.com,,INFLUENCER_PLATFORMS,0.95
simbiu.es,,INFLUENCER_PLATFORMS,0.85
videoforce.ai,,INFLUENCER_PLATFORMS,0.9
mobiclicks.com,,INFLUENCER_PLATFORMS,0.85
amondo.com,,INFLUENCER_PLATFORMS,0.9
seedingup.de,SeedingUp,INFLUENCER_PLATFORMS,0.85
gainfluencer.co,,INFLUENCER_PLATFORMS,0.9
virality.community,Virality,INFLUENCER_PLATFORMS,0.9
milenial.eu,,INFLUENCER_PLATFORMS,0.9
smartfluence.fr,,INFLUENCER_PLATFORMS,0.9
quintly.com,quintly,INFLUENCER_PLATFORMS,0.9
freezbee.co,,INFLUENCER_PLATFORMS,0.85
hypeandswagger.com,,INFLUENCER_PLATFORMS,0.9
viralstat.com,,INFLUENCER_PLATFORMS,0.9
opportune.pl,Opportune,INFLUENCER_PLATFORMS,0.9
influencersearcher.com,,INFLUENCER_PLATFORMS,0.9
loca.us,,INFLUENCER_PLATFORMS,0.85
bigspy.com,,INFLUENCER_PLATFORMS,0.8
minvo.pro,,INFLUENCER_PLATFORMS,0.85
spliced.io,,INFLUENCER_PLATFORMS,0.95
slyte.io,,INFLUENCER_PLATFORMS,0.9
usebiolink.com,,INFLUENCER_PLATFORMS,0.85
truerep.io,,INFLUENCER_PLATFORMS,0.9
crowdflik.com,,INFLUENCER_PLATFORMS,0.85
dnaforinsta.com,,INFLUENCER_PLATFORMS,0.85
element.ru,,INFLUENCER_PLATFORMS,0.85
vhub.ai,vHub.ai,INFLUENCER_PLATFORMS,0.95
theintgen.com,,INFLUENCER_PLATFORMS,0.9
tagby.io,TAGby,INFLUENCER_PLATFORMS,0.9
agencymania.com,,INFLUENCER_PLATFORMS,0.65
click2commission.com,Click2Commission,INFLUENCER_PLATFORMS,0.7
clipster.gg,Clipster,INFLUENCER_PLATFORMS,0.8
redgage.com,,INFLUENCER_PLATFORMS,0.85
