domain,company_name,segment,confidence
sellencer.com,,INFLUENCER_PLATFORMS,0.9
bumpconnect.xyz,bumpconnect,INFLUENCER_PLATFORMS,0.9
konsumgoettinnen.de,Konsumgöttinnen,INFLUENCER_PLATFORMS,0.85
loyalift.com,,INFLUENCER_PLATFORMS,0.9
kizitos.com,Kizitos B.V.,INFLUENCER_PLATFORMS,0.9
bookyourcreator.com,,INFLUENCER_PLATFORMS,0.9
taap.it,,INFLUENCER_PLATFORMS,0.85
linkinprofile.com,,INFLUENCER_PLATFORMS,0.85
speekly.it,,INFLUENCER_PLATFORMS,0.9
superbam.com,,INFLUENCER_PLATFORMS,0.9
trendtribecreators.com,,INFLUENCER_PLATFORMS,0.85
createscene.com,,INFLUENCER_PLATFORMS,0.85
btrendy.co,,INFLUENCER_PLATFORMS,0.9
ellicreators.com,,INFLUENCER_PLATFORMS,0.9
builtfirst.com,,INFLUENCER_PLATFORMS,0.85
justabout.com,,INFLUENCER_PLATFORMS,0.9
socialhelix.io,,INFLUENCER_PLATFORMS,0.9
vanoma.com,,INFLUENCER_PLATFORMS,0.85
linkfire.com,,INFLUENCER_PLATFORMS,0.85
rockitboost.com,,INFLUENCER_PLATFORMS,0.9
showroom.shopping,,INFLUENCER_PLATFORMS,0.9
duotoplay.com,,INFLUENCER_PLATFORMS,0.85
indiblogger.in,,INFLUENCER_PLATFORMS,0.85
synnc.us,Synnc,INFLUENCER_PLATFORMS,0.9
thebloggerprogramme.agency,,INFLUENCER_PLATFORMS,0.9
afiniadigital.com,Afinia Digital,INFLUENCER_PLATFORMS,0.9
koldrive.com,,INFLUENCER_PLATFORMS,0.9
clksdigital.com,CLKS Digital,INFLUENCER_PLATFORMS,0.9
waveful.com,,INFLUENCER_PLATFORMS,0.85
zoorate.com,Feedaty,INFLUENCER_PLATFORMS,0.85
nomysh.com,,INFLUENCER_PLATFORMS,0.85
valuedvoice.com,,INFLUENCER_PLATFORMS,0.9
alist.ae,alist.ae,INFLUENCER_PLATFORMS,0.8
fiturl.xyz,,INFLUENCER_PLATFORMS,0.7
terareach.com,Qoruz,INFLUENCER_PLATFORMS,0.5
hivehq.ai,,INFLUENCER_PLATFORMS,0.9
portpholio.carrd.co,,INFLUENCER_PLATFORMS,0.9
hypeandswagger.com,,INFLUENCER_PLATFORMS,0.9
fidarr.com,,INFLUENCER_PLATFORMS,0.85
simplymeasured.com,,INFLUENCER_PLATFORMS,0.9
shoplus.net,,INFLUENCER_PLATFORMS,0.9
avidcollective.com,,INFLUENCER_PLATFORMS,0.65
metafluence.com,,INFLUENCER_PLATFORMS,0.85
digitalpixal.com,,INFLUENCER_PLATFORMS,0.85
thefamecompany.com,The Fame Company,INFLUENCER_PLATFORMS,0.9
beecode.it,,INFLUENCER_PLATFORMS,0.7
profily.me,,INFLUENCER_PLATFORMS,0.85
webfluential.hr,,INFLUENCER_PLATFORMS,0.9
marketingcrow.com,,INFLUENCER_PLATFORMS,0.9
newcollab.co,,INFLUENCER_PLATFORMS,0.9
creatorspace.co,,INFLUENCER_PLATFORMS,0.9
basense.com,basense,INFLUENCER_PLATFORMS,0.85
gettrendstack.com,,INFLUENCER_PLATFORMS,0.9
imfule.com,,INFLUENCER_PLATFORMS,0.75
keymik.com,,INFLUENCER_PLATFORMS,0.85
dipi.io,,INFLUENCER_PLATFORMS,0.9
hookit.cc,,INFLUENCER_PLATFORMS,0.85
influenceurs.ch,,INFLUENCER_PLATFORMS,0.9
sipaway.io,Sip AI,INFLUENCER_PLATFORMS,0.9
intree.com,,INFLUENCER_PLATFORMS,0.85
wehype.com,,INFLUENCER_PLATFORMS,0.9
influenet.com,,INFLUENCER_PLATFORMS,0.85
ly.ink,,INFLUENCER_PLATFORMS,0.85
womo.club,,INFLUENCER_PLATFORMS,0.9
wibe.so,,INFLUENCER_PLATFORMS,0.85
creatorsociety.com,,INFLUENCER_PLATFORMS,0.7
mycliqk.com,,INFLUENCER_PLATFORMS,0.9
moleculedata.com,,INFLUENCER_PLATFORMS,0.85
videreo.com,,INFLUENCER_PLATFORMS,0.9
