domain,company_name,segment,confidence
themesh.co,The Mesh Company,TALENT_MANAGEMENT_TECH,0.7
nanozebra.com,Nano Zebra (acquired by Outloud Talent),TALENT_MANAGEMENT,0.7
moneymakersagency.com,Moneymakers Agency,CREATOR_NETWORK,0.7
apexinc.com.au,APEX Inc,CREATOR_MANAGEMENT,0.7
bitsandbond.com,bits&bond,CREATOR_MANAGEMENT,0.7
walnutmedia.com,Walnut Media,MCN_MULTI_CHANNEL_NETWORKS,0.8
jabberhaus.com,Jabberhaus,TALENT_MANAGEMENT,0.7
grail-talent.com,Grail Talent,TALENT_MANAGEMENT,0.7
barkmedia.net,BARK,MCN_MULTI_CHANNEL_NETWORKS,0.7
impact.com,Impact,AFFILIATE_PERFORMANCE,1
grapzy.com,Grapzy,IM_FIRST_AGENCIES,0.5
peersway.com,Peersway,IM_FIRST_AGENCIES,1
cmxcreator.com,cm x creator,IM_FIRST_AGENCIES,1
4bridge.org,4bridge,IM_FIRST_AGENCIES,1
adfluencer.de,adfluencer,IM_FIRST_AGENCIES,0.5
beeinfluence.co.uk,bee influence,IM_FIRST_AGENCIES,0.5
fluencer.co.uk,fluencer,IM_FIRST_AGENCIES,1
channelbuzz.de,channelbuzz,IM_FIRST_AGENCIES,0.5
disruptmarketing.co,Disrupt,IM_FIRST_AGENCIES,1
themanual.de,themanual.,IM_FIRST_AGENCIES,0.5
scooperz.com,scooperz,IM_FIRST_AGENCIES,0.5
eezycollab.com,eezycollab,IM_FIRST_AGENCIES,0.5
ugcmexico.co,UGC Mexico,IM_FIRST_AGENCIES,0.5
iconicsthlm.com,Iconic STHLM,IM_FIRST_AGENCIES,0.5
alkimiads.com,Alkimiads,IM_FIRST_AGENCIES,0.5
flowflamingo.com,Flow Flamingo,IM_FIRST_AGENCIES,0.5
hubugc.com,hubugc,IM_FIRST_AGENCIES,1
ugccreadores.com,UGC Creadores,IM_FIRST_AGENCIES,1
bemycreator.com,Be My Creator,IM_FIRST_AGENCIES,0.5
alteraction.es,Alteraction,IM_FIRST_AGENCIES,0.5
plusroimedia.com,PlusROI Media,IM_FIRST_AGENCIES,0.5
ugcboss.es,UGC Boss,IM_FIRST_AGENCIES,1
xmediaagency.es,xmedia agency,IM_FIRST_AGENCIES,0.5
nowinflu.com,nowinflu,IM_FIRST_AGENCIES,1
werefantasy.com,we!re fantasy,IM_FIRST_AGENCIES,0.5
rift-agency.com,Rift Agency,IM_FIRST_AGENCIES,0.5
pinkhyevents.com,Pinkhy Events,IM_FIRST_AGENCIES,1
flymetothemoon.es,Fly Me To The Moon,IM_FIRST_AGENCIES,1
milkyway-agency.com,Milkyway Agency,IM_FIRST_AGENCIES,0.5
keepers.es,keepers,IM_FIRST_AGENCIES,1
bycreators.es,bycreators,IM_FIRST_AGENCIES,1
kohlcomunicacion.com,Kohl Comunicación,IM_FIRST_AGENCIES,0.7
brandmanic.com,Brandmanic,IM_FIRST_AGENCIES,1
tanke.fr,tanke,IM_FIRST_AGENCIES,0.5
notabene.es,Nota Bene,IM_FIRST_AGENCIES,0.5
atagency.es,atagency,IM_FIRST_AGENCIES,0.5
mediabodies.com,Media Bodies,IM_FIRST_AGENCIES,0.5
glitzcreativemarketing.com,Glitz Creative Marketing,IM_FIRST_AGENCIES,0.5
modelmanager.es,Model Manager,IM_FIRST_AGENCIES,1
influbase.com,Furlong Marketing Ltd.,IM_FIRST_AGENCIES,0.5
thebeautymakers.com,The Beauty Makers,IM_FIRST_AGENCIES,0.5
fiftykey.com,FiftyKey,IM_FIRST_AGENCIES,0.5
platiniumcast.pl,platinium cast,IM_FIRST_AGENCIES,0.5
team5pm.com,team5pm,IM_FIRST_AGENCIES,0.5
relatable.me,relatable,IM_FIRST_AGENCIES,0.5
flake-agency.com,Flake Agency,IM_FIRST_AGENCIES,0.5
prfps.com,prfps,IM_FIRST_AGENCIES,0.5
youthmarketing.com,Youth Marketing Connection,IM_FIRST_AGENCIES,0.5
buzzanova.com,buzzanova,IM_FIRST_AGENCIES,1
doomel.com,Doomel,IM_FIRST_AGENCIES,0.5
wearecube.se,Cube,IM_FIRST_AGENCIES,0.5
prnordic.com,PR Nordic,IM_FIRST_AGENCIES,0.5
fourthfloorcreative.co,Fourth Floor Creative,IM_FIRST_AGENCIES,0.5
unitedinfluencers.com,United Influencers,IM_FIRST_AGENCIES,0.5
wearecoolr.com,Coolr,IM_FIRST_AGENCIES,0.5
brighterclick.com,Brighter Click,IM_FIRST_AGENCIES,0.5
ugc.com.co,ugc colombia,IM_FIRST_AGENCIES,0.5
authenticnoise.com,Authentic Noise,IM_FIRST_AGENCIES,0.5
mondsteinmedia.com,Mondstein Media,IM_FIRST_AGENCIES,0.5
weareera.com,we are era,IM_FIRST_AGENCIES,0.5
mysocial.io,mysocial,IM_FIRST_AGENCIES,0.5
nordddb.com,Nord DDB,IM_FIRST_AGENCIES,0.5
aainfluence.com,aa agency,IM_FIRST_AGENCIES,0.5
tourn.com,Tourn,IM_FIRST_AGENCIES,0.5
influencerspanama.com,Influencers Panama,IM_FIRST_AGENCIES,0.5
whatineedmarketing.com,w.i.n. marketing,IM_FIRST_AGENCIES,1
cogentworld.com,Cogent World,IM_FIRST_AGENCIES,0.5
brandambassadors.eu,BRANDAMBASSADORS,IM_FIRST_AGENCIES,0.5
momentuminfluence1.com,Momentum Influence,IM_FIRST_AGENCIES,0.5
bridgeagency.com,Bridge Agency,IM_FIRST_AGENCIES,0.5
swai.social,Swai,IM_FIRST_AGENCIES,0.5
urbanyoungsters.de,Urban Youngsters,IM_FIRST_AGENCIES,0.5
thefoxmgmt.com,Fox,IM_FIRST_AGENCIES,0.5
matchupinfluencer.com,itsMatchUp,IM_FIRST_AGENCIES,0.5
hypetap.com,Hypetap,IM_FIRST_AGENCIES,0.5
shewolfagency.com,She Wolf Agency,IM_FIRST_AGENCIES,0.5
greendots.agency,Green Dots,IM_FIRST_AGENCIES,0.5
reachdxb.me,Reach DXB,IM_FIRST_AGENCIES,0.7
catchers.agency,Catchers,IM_FIRST_AGENCIES,0.5
girlillamarketing.com,Girlilla Marketing,IM_FIRST_AGENCIES,0.5
caagency.com,CA Agency,IM_FIRST_AGENCIES,0.8
gofluence.io,GoFluence,IM_FIRST_AGENCIES,0.5
theugc.group,The UGC Agency,IM_FIRST_AGENCIES,0.5
gordonglenister.com,Gordon Glenister Ltd,IM_FIRST_AGENCIES,0.5
influencermediaservices.com,Influencer Media Services,IM_FIRST_AGENCIES,0.5
en.mediamz.com,Mediamz,IM_FIRST_AGENCIES,0.5
newkith.com,New Kith,IM_FIRST_AGENCIES,0.5
uniquetalents.me,uniquetalents,IM_FIRST_AGENCIES,0.5
zhooshmiddleeast.com,Zhoosh,IM_FIRST_AGENCIES,0.8
influencyfy.com,Influencyfy,IM_FIRST_AGENCIES,0.8
imagency.com,imagency,IM_FIRST_AGENCIES,0.5
spinbrands.com,Spin,IM_FIRST_AGENCIES,0.5
onehub.ae,One Hub,IM_FIRST_AGENCIES,1
imfluence.ae,Imfluence,IM_FIRST_AGENCIES,1
endorsementlab.com,Endorsement Lab,IM_FIRST_AGENCIES,0.5
takefluence.com,Takefluence,IM_FIRST_AGENCIES,0.5
popcomms.ae,POP Communications,IM_FIRST_AGENCIES,0.8
offlimitsgroup.com,Off Limits Group,IM_FIRST_AGENCIES,0.5
vibe-social.com,VIBE Social,IM_FIRST_AGENCIES,0.5
dojo.do,DOJO,IM_FIRST_AGENCIES,0.5
aidem-agency.com,Aidem Agency,IM_FIRST_AGENCIES,0.5
grupo-go.es,Grupo Go,IM_FIRST_AGENCIES,0.5
mia-international.es,MIA International,IM_FIRST_AGENCIES,0.5
thewolfiscoming.com,TWIC - The Wolf Is Coming,IM_FIRST_AGENCIES,1
femmefab.nl,Femmefab,IM_FIRST_AGENCIES,0.5
imayln.com,IM ĀYLN,IM_FIRST_AGENCIES,0.5
8flamez.co,8Flamez,IM_FIRST_AGENCIES,0.5
inclusifystudio.com,Inclusify Studio,IM_FIRST_AGENCIES,0.5
keepupagency.se,ARCO,IM_FIRST_AGENCIES,0.5
carterpulse.com,Carterpulse,IM_FIRST_AGENCIES,0.5
show.gg,Show Advertising Inc.,IM_FIRST_AGENCIES,0.5
compastudios.com,Compa Studios,IM_FIRST_AGENCIES,0.5
zenithmedia.es,Zenith Media,IM_FIRST_AGENCIES,0.5
youthevemedia.com,Youth Eve Media LLC,IM_FIRST_AGENCIES,1
thefifthagency.com,The Fifth Agency,IM_FIRST_AGENCIES,0.5
bluecell.es,Bluecell Comunicación,IM_FIRST_AGENCIES,1
heyinfluencers.com,Hey Influencers,IM_FIRST_AGENCIES,0.5
gb-dm.com,"G&B Digital Management, Inc.",IM_FIRST_AGENCIES,1
bitetheagency.com,Join,IM_FIRST_AGENCIES,0.5
mnstr.com,mnstr,IM_FIRST_AGENCIES,0.5
fluffiagency.com,Fluffi Agency,IM_FIRST_AGENCIES,0.5
themedialab.me,The Media Lab,IM_FIRST_AGENCIES,0.8
socializers.digital,Socializers,IM_FIRST_AGENCIES,0.5
influ-ia.com,influ-ia,IM_FIRST_AGENCIES,1
brandlovers.it,BRANDLOVERS,IM_FIRST_AGENCIES,0.5
influrating.com,Influrating,IM_FIRST_AGENCIES,0.5
rainman.co,Rainman Media,IM_FIRST_AGENCIES,0.7
returnoncreators.com,Return On Creators,IM_FIRST_AGENCIES,0.5
influentia.me,Influentia,IM_FIRST_AGENCIES,1
vynagency.com,Vyn Agency,IM_FIRST_AGENCIES,0.5
officine-25.it,Officine Venticinque,IM_FIRST_AGENCIES,0.5
xposure.se,ARCO,IM_FIRST_AGENCIES,0.5
adclusive.se,Adclusive,IM_FIRST_AGENCIES,0.5
be-shiny.com,Be Shiny,IM_FIRST_AGENCIES,1
brands.air.io,AIR Brands,IM_FIRST_AGENCIES,0.5
gima.ae,GIMA,IM_FIRST_AGENCIES,0.8
boomerang.ae,Boomerang,IM_FIRST_AGENCIES,1
valeriasofia.agency,Valeria Sofia,IM_FIRST_AGENCIES,0.5
impalamexico.com,Impala Marketing Agency,IM_FIRST_AGENCIES,0.5
thebloomagency.es,The Bloom Agency,IM_FIRST_AGENCIES,1
friendsandbrands.pl,friends&brands,IM_FIRST_AGENCIES,0.5
digitalnativescontent.com,Digital Natives,IM_FIRST_AGENCIES,0.5
moca-tech.net,Moca Technology,IM_FIRST_AGENCIES,0.5
mvemanagement.com,MVE Management,IM_FIRST_AGENCIES,0.5
thinkydigital.com,Thinky Digital,IM_FIRST_AGENCIES,1
shortsintel.com,ShortsIntel,IM_FIRST_AGENCIES,0.5
ohmedya.com,OH MEDYA,IM_FIRST_AGENCIES,0.5
nahato.co.jp,株式会社ナハト,IM_FIRST_AGENCIES,0.9
didenokteam.com,DIDENOK TEAM,IM_FIRST_AGENCIES,0.9
mintandmilk.com,Mint & Milk PR,INFLUENCER_MARKETING,0.7
afmagency.net,AFM Agency,IM_FIRST_AGENCIES,0.9
monk-e.in,Monk-E,IM_FIRST_AGENCIES,0.95
greenwoodagency.org,GREENWOOD MCN,IM_FIRST_AGENCIES,0.9
sociohub.media,Sociohub Media,IM_FIRST_AGENCIES,0.85
bintangagency.com,Biru Satria Mediatama,IM_FIRST_AGENCIES,0.9
vxmediagroup.com,VX Media,IM_FIRST_AGENCIES,0.85
creatorinfo.in,creator info,IM_FIRST_AGENCIES,0.9
reign.management,Reign Management Group,IM_FIRST_AGENCIES,0.9
ebnbiz.com,Esports Business Network (EBN),IM_FIRST_AGENCIES,0.9
unleashmgmt.com,UNLEASH.,IM_FIRST_AGENCIES,0.95
pinpung.com,PinPung,IM_FIRST_AGENCIES,0.9
stackinfluence.com,Stack Influence,IM_FIRST_AGENCIES,1
avantiocrew.com,Avantio Crew,IM_FIRST_AGENCIES,0.9
thecrazyentrepreneur.com,The Crazy Entrepreneur,IM_FIRST_AGENCIES,0.5
palettemedia.com,Palette Media,TALENT_MANAGEMENT,0.7
creatorstation.com,CreatorStation,INFLUENCER_MARKETING_AGENCY,0.8
circuit.com.pe,Circuit,INFLUENCER_MARKETING,0.7
odysseyentgroup.com,Odyssey Entertainment Group,TALENT_MANAGEMENT,0.7
somosmodo.com,MODO,INFLUENCER_MARKETING_AGENCY,0.7
neonroseagency.com,Neon Rose,TALENT_MANAGEMENT,0.8
weareverbatim.com,Verbatim,INFLUENCER_MARKETING_AGENCY,0.7
inbazz.com.br,Inbazz,CREATOR_MANAGEMENT_PLATFORM,0.8
haluandigital.agency,Haluan Digital Agency,MCN_MULTI_CHANNEL_NETWORKS,0.85
influenceme.de,Influenceme,IM_FIRST_AGENCIES,0.5
socialcut.agency,Social Cut,IM_FIRST_AGENCIES,0.5
aaa.agency,AAA Agency,IM_FIRST_AGENCIES,0.85
goto.game,goto.game,IM_FIRST_AGENCIES,0.9
kreatornow.com,Kreatornow INC.,IM_FIRST_AGENCIES,0.95
popcommunication.com.br,GRUPO POP,IM_FIRST_AGENCIES,0.9
silo.asia,SILO,IM_FIRST_AGENCIES,0.9
maxedinfluence.com,Maxed Influence,IM_FIRST_AGENCIES,0.9
lab543.com,JIWOO COMPANY,IM_FIRST_AGENCIES,0.9
cleveradvertising.com,Clever Advertising,IM_FIRST_AGENCIES,0.8
thedigibee.in,The DigiBee Network,IM_FIRST_AGENCIES,0.85
hlxusa.com,HLX,IM_FIRST_AGENCIES,0.85
whoppl.com,Whoppl.,IM_FIRST_AGENCIES,0.9
valeriainc.com,VALERIA INC.,IM_FIRST_AGENCIES,0.9
buddinginfluencers.com,Budding Influencers,IM_FIRST_AGENCIES,0.9
totem-experience.com,TOTEM EXPERIENCE,IM_FIRST_AGENCIES,0.85
aiims.group,AIIMSTM,IM_FIRST_AGENCIES,0.85
bazzaal.com,BAZZAAL,IM_FIRST_AGENCIES,0.95
charlesandcharlotte.com,charles & charlotte - we're hiring!,IM_FIRST_AGENCIES,0.9
dctagency.com,DCT Agency,IM_FIRST_AGENCIES,0.9
fcommerce.id,F-Commerce,IM_FIRST_AGENCIES,0.9
finnetmedia.com,Finnet Media,IM_FIRST_AGENCIES,0.9
marquetingventures.com,Marqueting Ventures,IM_FIRST_AGENCIES,0.95
mavemark.com,Mavemark,IM_FIRST_AGENCIES,0.9
noisemediagroup.co.uk,Noise Media Group,IM_FIRST_AGENCIES,0.9
onedigitalentertainment.com,OneDigital Entertainment,IM_FIRST_AGENCIES,0.9
tistmedia.in,TIST Media,IM_FIRST_AGENCIES,0.95
yeah1group.com,YeaH1 Careers,IM_FIRST_AGENCIES,0.9
dialedmedia.com,Dialed Media,IM_FIRST_AGENCIES,0.95
iamvirale.com,Virale,IM_FIRST_AGENCIES,0.85
tower21.digital,Tower 21,IM_FIRST_AGENCIES,0.9
