domain,company_name,segment,confidence
realchemistry.com,Real Chemistry,OTHER,0.65
kolplanet.com,KOLPlanet,INFLUENCER_PLATFORMS,0.9
znap.link,Della Nesta,INFLUENCER_PLATFORMS,0.85
rizersocial.io,Rizer Social AI,INFLUENCER_PLATFORMS,0.9
livemercial.com,Livemercial: The NEW AS Seen ON TV!,INFLUENCER_PLATFORMS,0.9
nocage.in,Nocage(formerly BridgeIn),INFLUENCER_PLATFORMS,0.9
tychon.app,tychon,INFLUENCER_PLATFORMS,0.9
metapic.com,Metapic,INFLUENCER_PLATFORMS,0.95
buddinginfluencers.com,Budding Influencers,IM_FIRST_AGENCIES,0.9
lolly.com,Lolly.com,INFLUENCER_PLATFORMS,0.9
pickmyad.com,PickMyAd,INFLUENCER_PLATFORMS,0.9
youzz.net,youzz,INFLUENCER_PLATFORMS,0.9
famosos.com,FAMOSOS.COM,INFLUENCER_PLATFORMS,0.9
feels.com,Feels,OTHER,0.85
atisfyreach.com,AtisfyReach,INFLUENCER_PLATFORMS,0.9
mogul.fr,65dB by Mogul,OTHER,0.7
we-are-lure.com,Lure Agency,OTHER,0.85
creatorsnest.in,Creators Nest,Content / Influencers Marketing,IM_FIRST_AGENCIES
tistmedia.in,TIST Media,IM_FIRST_AGENCIES,0.95
noisemediagroup.co.uk,Noise Media Group,IM_FIRST_AGENCIES,0.9
bazzaal.com,BAZZAAL,IM_FIRST_AGENCIES,0.95
marquetingventures.com,Marqueting Ventures,IM_FIRST_AGENCIES,0.95
gallerymediagroup.com,Gallery Media Group,OTHER,0.9
magnamena.com,Magna MENA,OTHER,0.7
livewire.group,Livewire,INFLUENCER_PLATFORMS,0.85
newrich.com,NewRich Network,INFLUENCER_PLATFORMS,0.85
rankpillar.com,rankpillar,OTHER,0.7
pendulumintel.com,Pendulum,INFLUENCER_PLATFORMS,0.9
mantappu.com,Mantappu Corp.,OTHER,0.9
favored.live,Favored,INFLUENCER_PLATFORMS,0.9
wonderl.ink,teufels,INFLUENCER_PLATFORMS,0.85
getramped.com,Get Ramped,IM_FIRST_AGENCIES,1
tower21.digital,Tower 21,IM_FIRST_AGENCIES,0.9
dialedmedia.com,Dialed Media,IM_FIRST_AGENCIES,0.95
thesocmedcompany.com,The Socmed Company,OTHER,0.7
iamvirale.com,Virale,IM_FIRST_AGENCIES,0.85
sponsogram.in,Sponsogram,INFLUENCER_PLATFORMS,0.8
xley.ai,Xley AI,INFLUENCER_PLATFORMS,0.8
frogge.gg,Frogge,IM_FIRST_AGENCIES,0.8
influencom.cz,Influencom by CreatiCom,IM_FIRST_AGENCIES,0.8
regionalinfluencers.in,Regional Influencers,IM_FIRST_AGENCIES,0.7
16thsports.com,16th Sports,IM_FIRST_AGENCIES,0.7
all-in.social,ALL IN -Artist Management,IM_FIRST_AGENCIES,0.7
epidemic.co,EPIDEMIC,IM_FIRST_AGENCIES,0.85
videofy.in,Videofy,IM_FIRST_AGENCIES,1
authentic-commerce.com,authentic.commerce,INFLUENCER_PLATFORMS,0.9
stagwellmarketingcloud.com,CUE,INFLUENCER_PLATFORMS,0.9
collabzi.ai,Global Passage,INFLUENCER_PLATFORMS,0.92
pincfluence.com,People's Inc. Influence,IM_FIRST_AGENCIES,0.9
socialstar.ch,Socialstar,IM_FIRST_AGENCIES,0.9
kmfmedia.com,KMF Media Pvt ltd,IM_FIRST_AGENCIES,0.9
smart-section.com,Smart Section,IM_FIRST_AGENCIES,0.9
distinctiontalent.com,Distinction Talent,IM_FIRST_AGENCIES,0.88
sankmo.in,Sankmo,INFLUENCER_PLATFORMS,0.92
lvl-up.ru,LVL UP,IM_FIRST_AGENCIES,0.9
afiniadigital.com,Afinia Digital,INFLUENCER_PLATFORMS,0.9
theboredmonkey.com,TheBoredMonkey,IM_FIRST_AGENCIES,0.7
rewiredtalent.com,Rewired Talent Management,IM_FIRST_AGENCIES,0.9
2ndwave.rocks,2nd Wave GmbH,IM_FIRST_AGENCIES,0.95
younetmedia.com,YouNet Media,INFLUENCER_PLATFORMS,0.85
pulr.co,PULR,INFLUENCER_PLATFORMS,0.9
whalargroup.com,Whalar Group,INFLUENCER_PLATFORMS,0.95
thisisodd.es,This is Odd,IM_FIRST_AGENCIES,0.88
elife.com.br,Elife,INFLUENCER_PLATFORMS,0.92
buzzmonitor.com,Buzzmonitor,INFLUENCER_PLATFORMS,0.85
youtubeasaservice.com,YAAS!,IM_FIRST_AGENCIES,0.9
ingame.global,InGame Esports,IM_FIRST_AGENCIES,0.9
kyberplay.com,KyberPlay,IM_FIRST_AGENCIES,0.7
spoutnik-agency.com,Spoutnik Agency,IM_FIRST_AGENCIES,0.85
clementinegroup.co,The Clementine Group,IM_FIRST_AGENCIES,0.92
shoplooks.com,Shoplooks,INFLUENCER_PLATFORMS,0.95
slsvideo.com,Shadow Light Studios,IM_FIRST_AGENCIES,0.9
betandeal.com,BETANDEAL,INFLUENCER_PLATFORMS,0.9
certoagency.com,CERTO,IM_FIRST_AGENCIES,0.9
pimbell.com,Pimbell,INFLUENCER_PLATFORMS,0.8
firefliesme.com,Fireflies,IM_FIRST_AGENCIES,0.92
influenceable.io,Influenceable,IM_FIRST_AGENCIES,0.8
clipster.gg,Clipster,INFLUENCER_PLATFORMS,0.8
flutch.in,Flutch,IM_FIRST_AGENCIES,0.8
hypebox.me,Hypebox,IM_FIRST_AGENCIES,0.5
showreelmediagroup.it,Show Reel Media Group,IM_FIRST_AGENCIES,0.7
athletiverse.io,Athletiverse,IM_FIRST_AGENCIES,0.88
limitlessbydesignmedia.co.za,Limitless By Design,IM_FIRST_AGENCIES,0.75
muta.to,Mutato,IM_FIRST_AGENCIES,0.88
easygo.io,Easygo,INFLUENCER_PLATFORMS,0.85
rickhousemedia.com,Rickhouse,IM_FIRST_AGENCIES,0.88
thedigitalfairy.co.uk,THE DIGI FAIRY,IM_FIRST_AGENCIES,0.8
popsww.com,POPS,IM_FIRST_AGENCIES,0.88
rategainsoho.com,BCV,INFLUENCER_PLATFORMS,0.88
sbmediagroup.com,SB Media Group,IM_FIRST_AGENCIES,0.9
thinktreemedia.in,Think Tree Media House,OTHER,0.95
gummy.digital,Gummy,IM_FIRST_AGENCIES,0.88
communiqueindia.com,Communique India,IM_FIRST_AGENCIES,0.85
eplusagency.com,E Plus,IM_FIRST_AGENCIES,0.9
powerreviews.com,"PowerReviews, by Syndigo",INFLUENCER_PLATFORMS,0.9
sparkleagency.it,Sparkle Agency,IM_FIRST_AGENCIES,0.95
shiftactivemedia.com,SHIFT Active Media,OTHER,0.9
hashtag.com.pk,HASHTAG,IM_FIRST_AGENCIES,0.8
miqtech.com,杭州网络科技有限公司,IM_FIRST_AGENCIES,0.7
themetub.com,The Metub Company,IM_FIRST_AGENCIES,0.7
uppercasebrands.com,Uppercase Brands,IM_FIRST_AGENCIES,0.7
forsit.co.kr,Forsit,IM_FIRST_AGENCIES,0.7
atta-agence.com,Atta,IM_FIRST_AGENCIES,0.95
ttsmedia.de,TTSMedia,IM_FIRST_AGENCIES,0.95
resilienceesports.com,Resilience Media and Tech,IM_FIRST_AGENCIES,0.9
xiletisim.com,X İletişim,IM_FIRST_AGENCIES,0.88
sharks.agency,Shark Talent,IM_FIRST_AGENCIES,0.92
thecrumb.co,18startup community,INFLUENCER_PLATFORMS,0.8
livespins.com,Livespins,INFLUENCER_PLATFORMS,0.9
macroactive.com,MacroActive,IM_FIRST_AGENCIES,0.7
listheagency.com,LIS the agency,IM_FIRST_AGENCIES,0.5
provoke.nl,Provoke,IM_FIRST_AGENCIES,0.88
thelastlayer.co,The Last Layer,IM_FIRST_AGENCIES,0.9
antisocialsolutions.com,AntiSocial. A Thinkingbox company.,IM_FIRST_AGENCIES,0.9
huqiaogames.com,Huqiao Games,IM_FIRST_AGENCIES,0.88
cousinlabs.com,Cousin Labs,IM_FIRST_AGENCIES,0.88
summerymedia.nl,Summerymedia,IM_FIRST_AGENCIES,0.8
eyc-ltd.com,EYC LTD,IM_FIRST_AGENCIES,0.88
goadgo.app,goadgo,INFLUENCER_PLATFORMS,0.95
bravebison.com,Greenlight,IM_FIRST_AGENCIES,0.7
epicdigitais.com.br,EPIC Digitais,IM_FIRST_AGENCIES,0.9
streamloots.com,Streamloots,INFLUENCER_PLATFORMS,0.92
likeshop.me,ELECTRIC,INFLUENCER_PLATFORMS,0.9
smileconseil.com,Smile Conseil,IM_FIRST_AGENCIES,0.9
creatordeck.com,Creator Deck,IM_FIRST_AGENCIES,0.95
collabx.in,CollabX Entertainment,IM_FIRST_AGENCIES,0.9
whim.sg,WHIM,IM_FIRST_AGENCIES,0.9
hype.co,Hype,INFLUENCER_PLATFORMS,0.88
appbranded.com,Branded,INFLUENCER_PLATFORMS,0.9
lunda-mgmt.de,Lunda Management,IM_FIRST_AGENCIES,0.9
agy-ncy.com,AGY-NCY,IM_FIRST_AGENCIES,0.92
blazingfastmedia.com,Blazing Fast Media LLC,IM_FIRST_AGENCIES,0.88
re6l.com,re6l,IM_FIRST_AGENCIES,0.92
parlorandmainmgmt.com,Parlor & Main Management,IM_FIRST_AGENCIES,0.95
settetheagency.com,Sette,IM_FIRST_AGENCIES,0.95
creativjungle.com,Creativ Jungle,IM_FIRST_AGENCIES,0.75
mindsetlab.it,Mindset LAB,IM_FIRST_AGENCIES,0.85
realz.tech,Realz Tech,IM_FIRST_AGENCIES,0.9
elevateagency.com,Elevate Agency,IM_FIRST_AGENCIES,0.95
atomical.it,Atomical By CreationDose,IM_FIRST_AGENCIES,0.9
behaveagency.com,Behave Agency,IM_FIRST_AGENCIES,0.95
holc-media.de,Holczinger Media GmbH,IM_FIRST_AGENCIES,0.9
socialfriendz.com,Social Friendz B.V.,IM_FIRST_AGENCIES,0.95
verifiedworks.com,VerifiedWorks,IM_FIRST_AGENCIES,0.95
thesocialsynergists.com,The Social Synergists,IM_FIRST_AGENCIES,0.95
josa-mgmt.de,JoSa Management,IM_FIRST_AGENCIES,0.9
infinitefriend.co,Infinite Friend,IM_FIRST_AGENCIES,0.95
monsieurdarmon.com,Monsieur Darmon,IM_FIRST_AGENCIES,0.95
ota.network,OTA Network,INFLUENCER_PLATFORMS,0.9
fnewmedia.com,Founder New Media Ltd,OTHER,0.95
finnetmedia.com,Finnet Media,IM_FIRST_AGENCIES,0.9
thinketers.com,thinketers,IM_FIRST_AGENCIES,0.7
iplix.in,IPLIX Media,IM_FIRST_AGENCIES,0.9
rhei.com,RHEI,INFLUENCER_PLATFORMS,0.9
wooskill.com,Wooskill,INFLUENCER_PLATFORMS,0.92
joinkoala.co,Koala,IM_FIRST_AGENCIES,0.92
culturex.ai,CultureX,INFLUENCER_PLATFORMS,0.95
thenow.agency,The Now Agency,IM_FIRST_AGENCIES,0.8
mightyjoy.com,Mighty Joy,IM_FIRST_AGENCIES,0.7
tr.ee,GMED,INFLUENCER_PLATFORMS,0.9
dragonfruitmedia.co,Dragonfruit,IM_FIRST_AGENCIES,0.98
wldd.in,WLDD Private Limited,IM_FIRST_AGENCIES,0.7
elev-c.com,ELEV-C,IM_FIRST_AGENCIES,0.7
attn.sg,ATTN,INFLUENCER_PLATFORMS,0.9
noodle.cx,noodle,OTHER,0.85
slice.id,Slice Group,INFLUENCER_PLATFORMS,0.8
nossacomu.com.br,Comu,IM_FIRST_AGENCIES,0.8
zencontent.com,ZenContent (acquired by IZEA),IM_FIRST_AGENCIES,0.85
booknerds.co,Booknerds,INFLUENCER_PLATFORMS,0.9
mediacube.io,Mediacube,INFLUENCER_PLATFORMS,0.85
archi-prod.fr,Archi Prod,IM_FIRST_AGENCIES,0.7
hypecollective.co.uk,Hype Collective,IM_FIRST_AGENCIES,0.9
mavemark.com,Mavemark,IM_FIRST_AGENCIES,0.9
14ballers.com,14BALLERS GmbH,IM_FIRST_AGENCIES,0.95
biltsocial.media,Bilt,IM_FIRST_AGENCIES,0.65
franklyagency.at,FRANKLY AGENCY,IM_FIRST_AGENCIES,0.85
bermvda.de,BERMVDA GmbH,IM_FIRST_AGENCIES,0.75
helloconvo.com,HelloConvo,IM_FIRST_AGENCIES,0.8
getroeme.com,Roeme,INFLUENCER_PLATFORMS,0.95
kudosnarratives.com,Kudos Narratives,IM_FIRST_AGENCIES,0.7
boxxmedia.in,Boxx Media,IM_FIRST_AGENCIES,0.8
campsite.bio,Marketing Weekly,INFLUENCER_PLATFORMS,0.92
wavetheagency.com,Wave The Agency,IM_FIRST_AGENCIES,0.8
socialpruf.com,Socialpruf,INFLUENCER_PLATFORMS,0.75
treasurehunter.co.kr,Treasure Hunter,IM_FIRST_AGENCIES,0.7
thecovenantcreative.com,Covenant Creative LLC,IM_FIRST_AGENCIES,0.9
challengersmgmt.com,Challengers Media,IM_FIRST_AGENCIES,0.7
legatussignum.com,Legatus Signum,IM_FIRST_AGENCIES,0.8
theredbrand.com,The REd Brand,IM_FIRST_AGENCIES,0.9
whoppl.com,Whoppl.,IM_FIRST_AGENCIES,0.9
everythingbagel.com,Everything Bagel,OTHER,0.7
bambassadors.com,Bambassadors by Humanz,IM_FIRST_AGENCIES,0.8
panelforcreators.com,PANEL,INFLUENCER_PLATFORMS,0.8
brandcycle.com,BrandCycle,INFLUENCER_PLATFORMS,0.9
rclashers.com,RCLASHERS MEDIA,IM_FIRST_AGENCIES,0.8
iguanagrowth.com,Iguana Growth Studios,IM_FIRST_AGENCIES,0.8
onyxco.io,Onyx Commerce,IM_FIRST_AGENCIES,0.95
acifin.co.uk,Acifin,IM_FIRST_AGENCIES,0.7
potensicreative.com,Potensi Creative,IM_FIRST_AGENCIES,0.9
sparkmedia.la,Spark Media,IM_FIRST_AGENCIES,0.7
vidosertalent.com,VidoserTalent,IM_FIRST_AGENCIES,0.7
streamelements.com,StreamElements,INFLUENCER_PLATFORMS,0.7
brandnation.co.uk,,OTHER,1
sociallypowerful.com,Socially Powerful,IM_FIRST_AGENCIES,1
18h08.fr,18h08,IM_FIRST_AGENCIES,1
beinfluence.eu,beinfluence,IM_FIRST_AGENCIES,1
fayrli.com,Fayrli,IM_FIRST_AGENCIES,1
goatagency.com,The Goat Agency,IM_FIRST_AGENCIES,1
fab-agency.com,fab agency gmbh,IM_FIRST_AGENCIES,1
smokinggun.agency,Smoking Gun,OTHER,1
influenceminds.agency,Influence Minds Agency,IM_FIRST_AGENCIES,1
lookfamed.de,lookfamed,IM_FIRST_AGENCIES,0.5
infludata.com,Infludata,OTHER,1
theshelf.com,The Shelf,IM_FIRST_AGENCIES,0.5
gameinfluencer.com,GameInfluencer,IM_FIRST_AGENCIES,0.5
helloomonday.com,Hello Monday,OTHER,1
theinfluencemarketer.com,551 Media LLC,IM_FIRST_AGENCIES,0.5
tnsagency.com,the new standard,OTHER,1
neliagency.com,Neli Agency,OTHER,0.5
influencersworld.co,Influencers World Agency,IM_FIRST_AGENCIES,1
ugccreators.es,ugc creators,INFLUENCER_PLATFORMS,1
sb.digital,Smartbrand,OTHER,0.5
imaginadigital.com,Imagina Digital Solutions SL,OTHER,0.5
jirada.com,Jirada,OTHER,1
zoopa.es,Zoopa,OTHER,0.5
vizz-agency.com,Vizz Agency,IM_FIRST_AGENCIES,1
canelapr.com,Canela Comunicaciones,OTHER,1
agenciaoniria.com,Oniria,OTHER,0.7
admoma.es,moma,OTHER,1
mrwho.buzz,mrwho,IM_FIRST_AGENCIES,0.5
filippa.es,Filippa,OTHER,0.5
litenlemon.com,liten lemon,OTHER,0.5
cyberclick.es,Cyberclick,OTHER,0.5
itshoh.com,itshoh,IM_FIRST_AGENCIES,0.5
thoughtmakersdigital.com,Thought Makers Digital,OTHER,0.5
firebellymarketing.com,Firebelly Marketing,OTHER,0.5
company.shopltk.com,LTK,IM_FIRST_AGENCIES,0.5
brandinglosangeles.com,Branding Los Angeles,OTHER,0.5
pulse-advertising.com,Pulse Advertising,OTHER,0.5
mediaalacarte.com,Media A La Carte,OTHER,0.5
cavesocial.com,Cave,OTHER,0.5
another.co,another,OTHER,0.5
s360digital.com,s360,OTHER,0.5
digitalpr.dk,digitalpr,OTHER,0.5
athleticconnect.net,Athletic Connect,IM_FIRST_AGENCIES,0.5
getcims.com,CIMS,INFLUENCER_PLATFORMS,0.5
luxelatam.com,Luxe Latam,OTHER,0.7
hearts-science.com,Hearts & Science,IM_FIRST_AGENCIES,0.5
croing.com,croing,OTHER,0.5
faceplantcreative.com,Faceplant Creative,OTHER,0.5
sparktalentgroup.com,Spark Talent Group,IM_FIRST_AGENCIES,0.5
socialmedia55.com,Social Media 55,OTHER,0.5
theinfluence.com,The Influence,OTHER,0.5
sevensixagency.com,SevenSix Agency,IM_FIRST_AGENCIES,0.5
voyanceagency.com,Voyance Agency,IM_FIRST_AGENCIES,0.5
divex.global,DIVE X,OTHER,0.5
itzitip.com,Itzitip,OTHER,1
sociably.co,Sociably,IM_FIRST_AGENCIES,0.5
atlaswayfarer.com,Atlas Wayfarer,IM_FIRST_AGENCIES,0.5
grailtalent-1730296269.teamtailor.com,Grail Talent,IM_FIRST_AGENCIES,0.5
kolsquareteamblue.teamtailor.com,Kolsquare,INFLUENCER_PLATFORMS,0.5
vivesocialpr.com,Vive Social + PR,OTHER,0.5
talkshopmedia.com,Talk Shop Media,OTHER,0.5
elyptusdigital.com,Elyptus Digital,OTHER,0.5
sensetider.com,Sense Tider,OTHER,0.5
influenstarasia.my,Influenstar Asia,IM_FIRST_AGENCIES,0.5
somerce.com,Somerce,OTHER,0.5
clickstalentbv-1749060007.teamtailor.com,Clicks Talent,IM_FIRST_AGENCIES,0.5
